ID,ACC
Os01g0142200|mRNA|AK103082|CDS+3'UTR,Os01g0142200
Os01g0142200|mRNA|AK109417|CDS+3'UTR,Os01g0142200
Os01g0142300|mRNA|AK060202|CDS+3'UTR,Os01g0142300
Os01g0142300|mRNA|AK072289|CDS+3'UTR,Os01g0142300
Os01g0142500|mRNA|AK067964|CDS+3'UTR,Os01g0142500
Os01g0142600|mRNA|AK119467|CDS+3'UTR,Os01g0142600
Os01g0142800|mRNA|AK058745|CDS+3'UTR,Os01g0142800
Os01g0142800|mRNA|AK070036|CDS+3'UTR,Os01g0142800
Os01g0142800|mRNA|AK102216|CDS+3'UTR,Os01g0142800
Os01g0142800|mRNA|AK105664|CDS+3'UTR,Os01g0142800
Os01g0142900|COMBINER|CI124749|6,Os01g0142900
Os01g0143100|mRNA|AK072025|CDS+3'UTR,Os01g0143100
Os01g0143100|mRNA|AK107219|CDS+3'UTR,Os01g0143100
Os01g0143300|mRNA|AK108438|CDS+3'UTR,Os01g0143300
Os01g0143400|COMBINER_EST|Os01g0143400|8,Os01g0143400
Os01g0143500|COMBINER_EST|Os01g0143500|8,Os01g0143500
Os01g0143700|COMBINER_EST|Os01g0143700|8,Os01g0143700
Os01g0143800|mRNA|AK066079|CDS+3'UTR,Os01g0143800
Os01g0143800|mRNA|AK104561|CDS+3'UTR,Os01g0143800
Os01g0143800|mRNA|AK104721|CDS+3'UTR,Os01g0143800
Os01g0143900|mRNA|AK119686|UTR,Os01g0143900
Os01g0143900|mRNA|AK120731|UTR,Os01g0143900
Os01g0144000|mRNA|AK101834|CDS+3'UTR,Os01g0144000
Os01g0144100|mRNA|AK058909|CDS+3'UTR,Os01g0144100
Os01g0144100|mRNA|AK068113|CDS+3'UTR,Os01g0144100
Os01g0144100|mRNA|AK104051|CDS+3'UTR,Os01g0144100
Os01g0144200|mRNA|AK059740|CDS+3'UTR,Os01g0144200
Os01g0144300|mRNA|AK072770|CDS+3'UTR,Os01g0144300
Os01g0144600|mRNA|AK061501|CDS+3'UTR,Os01g0144600
Os01g0144600|mRNA|AK102823|CDS+3'UTR,Os01g0144600
Os01g0144700|mRNA|AK063058|CDS+3'UTR,Os01g0144700
Os01g0144800|mRNA|AK110697|CDS+3'UTR,Os01g0144800
Os01g0144900|mRNA|AK101726|CDS+3'UTR,Os01g0144900
Os01g0145200|COMBINER|CI541843|5,Os01g0145200
Os01g0145200|COMBINER|CI541843|x,Os01g0145200
Os01g0145600|mRNA|AK072818|UTR,Os01g0145600
Os01g0146200|COMBINER|CI533713|4,Os01g0146200
Os01g0146200|COMBINER|CI533713|x,Os01g0146200
Os01g0146600|mRNA|AK109179|5'UTR+CDS,Os01g0146600
Os01g0146700|COMBINER_EST|Os01g0146700|8,Os01g0146700
Os01g0147200|mRNA|AK106463|CDS+3'UTR,Os01g0147200
Os01g0147200|mRNA|AK121921|CDS+3'UTR,Os01g0147200
Os01g0147300|COMBINER_EST|CI097131|6,Os01g0147300
Os01g0147400|COMBINER_EST|Os01g0147400|8,Os01g0147400
Os01g0147700|mRNA|AK066686|CDS+3'UTR,Os01g0147700
Os01g0147800|mRNA|AK106926|CDS+3'UTR,Os01g0147800
Os01g0147900|mRNA|AK060920|CDS+3'UTR,Os01g0147900
Os01g0147900|mRNA|M87064|CDS+3'UTR,Os01g0147900
Os01g0148000|COMBINER_EST|C96720|6,Os01g0148000
Os01g0148100|mRNA|AK067134|CDS+3'UTR,Os01g0148100
Os01g0148200|mRNA|AK108014|CDS+3'UTR,Os01g0148200
Os01g0148400|mRNA|AK099977|CDS+3'UTR,Os01g0148400
Os01g0148500|mRNA|AK060256|CDS+3'UTR,Os01g0148500
Os01g0148500|mRNA|AK099174|CDS+3'UTR,Os01g0148500
Os01g0148700|mRNA|AK101727|CDS+3'UTR,Os01g0148700
Os01g0148700|mRNA|AK109379|CDS+3'UTR,Os01g0148700
Os01g0149200|mRNA|AK069318|CDS+3'UTR,Os01g0149200
Os01g0149400|mRNA|D29712|5'UTR+CDS,Os01g0149400
Os01g0149500|mRNA|AK100477|5'UTR+CDS,Os01g0149500
Os01g0149600|COMBINER_EST|CI337269|1,Os01g0149600
Os01g0149700|COMBINER_EST|Os01g0149700|8,Os01g0149700
Os01g0149800|mRNA|AJ417527|UTR,Os01g0149800
Os01g0149800|mRNA|U43530|CDS+3'UTR,Os01g0149800
Os01g0149900|mRNA|AK066489|CDS+3'UTR,Os01g0149900
Os01g0150000|mRNA|AK060948|CDS+3'UTR,Os01g0150000
Os01g0150000|mRNA|AK066325|CDS+3'UTR,Os01g0150000
Os01g0150100|mRNA|AK071085|CDS+3'UTR,Os01g0150100
Os01g0150200|mRNA|AK060935|CDS+3'UTR,Os01g0150200
Os01g0150200|mRNA|AK099465|CDS+3'UTR,Os01g0150200
Os01g0150400|COMBINER_EST|Os01g0150400|8,Os01g0150400
Os01g0150500|COMBINER_EST|Os01g0150500|8,Os01g0150500
Os01g0150700|COMBINER|AU077425|6,Os01g0150700
Os01g0150800|mRNA|AK072612|CDS+3'UTR,Os01g0150800
Os01g0150900|mRNA|AK058767|CDS+3'UTR,Os01g0150900
Os01g0151100|mRNA|AK120777|CDS+3'UTR,Os01g0151100
Os01g0151200|mRNA|AK060590|CDS+3'UTR,Os01g0151200
Os01g0151200|mRNA|AK110801|CDS+3'UTR,Os01g0151200
Os01g0151200|mRNA|AK120558|CDS+3'UTR,Os01g0151200
Os01g0151400|mRNA|AK120703|CDS+3'UTR,Os01g0151400
Os01g0151500|COMBINER_EST|Os01g0151500|8,Os01g0151500
Os01g0151600|mRNA|AK063435|CDS+3'UTR,Os01g0151600
Os01g0151700|mRNA|AK099949|CDS+3'UTR,Os01g0151700
Os01g0151900|COMBINER|CI445897|3,Os01g0151900
Os01g0151900|COMBINER|CI445897|x,Os01g0151900
Os01g0152000|mRNA|AK103666|CDS+3'UTR,Os01g0152000
Os01g0152300|COMBINER_EST|AU082408|6,Os01g0152300
Os01g0152500|COMBINER_EST|Os01g0152500|8,Os01g0152500
Os01g0152600|COMBINER_EST|Os01g0152600|8,Os01g0152600
Os01g0152700|mRNA|AK059159|CDS+3'UTR,Os01g0152700
Os01g0152800|mRNA|AK102745|CDS+3'UTR,Os01g0152800
Os01g0152900|mRNA|AB075378|CDS+3'UTR,Os01g0152900
Os01g0153000|COMBINER_EST|Os01g0153000|8,Os01g0153000
Os01g0153100|COMBINER_EST|CI443809|0,Os01g0153100
Os01g0153200|COMBINER_EST|Os01g0153200|8,Os01g0153200
Os01g0153300|COMBINER_EST|CI052870|0,Os01g0153300
Os01g0153400|mRNA|AK059454|CDS+3'UTR,Os01g0153400
Os01g0153500|COMBINER_EST|Os01g0153500|8,Os01g0153500
Os01g0153700|mRNA|AK105875|CDS+3'UTR,Os01g0153700
Os01g0153800|COMBINER_EST|Os01g0153800|8,Os01g0153800
Os01g0154000|mRNA|AK108752|CDS+3'UTR,Os01g0154000
Os01g0154300|COMBINER_EST|C98965|7,Os01g0154300
Os01g0154500|mRNA|AK108793|CDS+3'UTR,Os01g0154500
Os01g0154600|mRNA|AK106595|CDS+3'UTR,Os01g0154600
Os01g0154900|COMBINER_EST|Os01g0154900|8,Os01g0154900
Os01g0155000|mRNA|AK060305|CDS+3'UTR,Os01g0155000
Os01g0155000|mRNA|AK073659|CDS+3'UTR,Os01g0155000
Os01g0155400|mRNA|AK063770|CDS+3'UTR,Os01g0155400
Os01g0155500|mRNA|AK099840|CDS+3'UTR,Os01g0155500
Os01g0155600|mRNA|AK060171|CDS+3'UTR,Os01g0155600
Os01g0155600|mRNA|AK071635|CDS+3'UTR,Os01g0155600
Os01g0155700|COMBINER|CI138407|6,Os01g0155700
Os01g0155800|COMBINER_EST|CI414623|0,Os01g0155800
Os01g0156000|mRNA|AK106969|CDS+3'UTR,Os01g0156000
Os01g0156300|mRNA|AK107993|CDS+3'UTR,Os01g0156300
Os01g0156600|COMBINER|AU077425|6,Os01g0156600
Os01g0157200|mRNA|AK108577|CDS+3'UTR,Os01g0157200
Os01g0157500|COMBINER|CI273428|6,Os01g0157500
Os01g0157600|mRNA|AK106766|CDS+3'UTR,Os01g0157600
Os01g0157800|mRNA|AK121694|CDS+3'UTR,Os01g0157800
Os01g0157900|mRNA|AK072658|CDS+3'UTR,Os01g0157900
Os01g0158000|mRNA|AK058679|CDS+3'UTR,Os01g0158000
Os01g0158000|mRNA|AK103127|CDS+3'UTR,Os01g0158000
Os01g0158000|mRNA|D78504|CDS+3'UTR,Os01g0158000
Os01g0158200|mRNA|AK071183|CDS+3'UTR,Os01g0158200
Os01g0158400|mRNA|AK063812|CDS+3'UTR,Os01g0158400
Os01g0158400|mRNA|AK102322|CDS+3'UTR,Os01g0158400
Os01g0158500|COMBINER_EST|CI397074|3,Os01g0158500
Os01g0158600|mRNA|AK070173|CDS+3'UTR,Os01g0158600
Os01g0158700|COMBINER|AU075566|6,Os01g0158700
Os01g0158900|mRNA|AK059497|CDS+3'UTR,Os01g0158900
Os01g0158900|mRNA|AK066765|CDS+3'UTR,Os01g0158900
Os01g0159000|mRNA|AK070330|CDS+3'UTR,Os01g0159000
Os01g0159000|mRNA|AK106273|CDS+3'UTR,Os01g0159000
Os01g0159200|mRNA|AK108308|CDS+3'UTR,Os01g0159200
Os01g0159300|mRNA|AK073728|CDS+3'UTR,Os01g0159300
Os01g0159400|mRNA|AK100550|CDS+3'UTR,Os01g0159400
Os01g0159500|mRNA|AK069408|CDS+3'UTR,Os01g0159500
Os01g0159600|mRNA|AK064055|CDS+3'UTR,Os01g0159600
Os01g0159600|mRNA|AK122153|CDS+3'UTR,Os01g0159600
Os01g0159800|mRNA|AK106292|CDS+3'UTR,Os01g0159800
Os01g0160100|mRNA|AK069905|CDS+3'UTR,Os01g0160100
Os01g0160200|mRNA|AK073444|5'UTR+CDS,Os01g0160200
Os01g0160200|mRNA|AK102533|CDS+3'UTR,Os01g0160200
Os01g0160300|COMBINER|CI256834|6,Os01g0160300
Os01g0160800|mRNA|AB051108|CDS+3'UTR,Os01g0160800
Os01g0160800|mRNA|AK103707|CDS+3'UTR,Os01g0160800
Os01g0160900|COMBINER_EST|Os01g0160900|8,Os01g0160900
Os01g0161000|COMBINER_EST|Os01g0161000|8,Os01g0161000
Os01g0161200|mRNA|AK065680|CDS+3'UTR,Os01g0161200
Os01g0161300|COMBINER_EST|Os01g0161300|8,Os01g0161300
Os01g0161600|COMBINER|CI282426|6,Os01g0161600
Os01g0161900|COMBINER_EST|CB964871|7,Os01g0161900
Os01g0162300|mRNA|AK108785|CDS+3'UTR,Os01g0162300
Os01g0162400|mRNA|AK108484|CDS+3'UTR,Os01g0162400
Os01g0162500|COMBINER|CI528626|6,Os01g0162500
Os01g0162500|COMBINER|CI528626|x,Os01g0162500
Os01g0162800|COMBINER_EST|Os01g0162800|8,Os01g0162800
Os01g0162900|mRNA|AK064678|CDS+3'UTR,Os01g0162900
Os01g0163000|mRNA|AK072107|CDS+3'UTR,Os01g0163000
Os01g0164400|mRNA|AK061428|CDS+3'UTR,Os01g0164400
Os01g0164500|mRNA|AB118002|CDS+3'UTR,Os01g0164500
Os01g0164500|mRNA|AK068747|CDS+3'UTR,Os01g0164500
Os01g0164500|mRNA|AK103737|CDS+3'UTR,Os01g0164500
Os01g0164600|mRNA|AK099645|CDS+3'UTR,Os01g0164600
Os01g0164700|mRNA|AK066699|CDS+3'UTR,Os01g0164700
Os01g0164800|mRNA|AK064572|CDS+3'UTR,Os01g0164800
Os01g0164900|mRNA|AK064137|5'UTR+CDS,Os01g0164900
Os01g0165000|mRNA|AF300971|CDS+3'UTR,Os01g0165000
Os01g0165000|mRNA|AK067313|CDS+3'UTR,Os01g0165000
Os01g0165000|mRNA|AK121956|CDS+3'UTR,Os01g0165000
Os01g0165000|mRNA|AY064403|CDS+3'UTR,Os01g0165000
Os01g0165100|mRNA|AK059335|CDS+3'UTR,Os01g0165100
Os01g0165100|mRNA|AK103011|CDS+3'UTR,Os01g0165100
Os01g0165200|mRNA|AK066661|CDS+3'UTR,Os01g0165200
Os01g0165200|mRNA|AK102967|CDS+3'UTR,Os01g0165200
Os01g0165200|mRNA|AY336993|CDS+3'UTR,Os01g0165200
Os01g0165300|COMBINER_EST|CI211434|6,Os01g0165300
Os01g0165800|mRNA|AK119338|CDS+3'UTR,Os01g0165800
Os01g0166100|mRNA|AK103697|CDS+3'UTR,Os01g0166100
Os01g0166200|mRNA|AK111019|CDS+3'UTR,Os01g0166200
Os01g0166300|COMBINER_EST|Os01g0166300|8,Os01g0166300
Os01g0166400|COMBINER_EST|CI394036|6,Os01g0166400
Os01g0166500|mRNA|AK101697|CDS+3'UTR,Os01g0166500
Os01g0166500|mRNA|AK122083|CDS+3'UTR,Os01g0166500
Os01g0166700|mRNA|AK067805|CDS+3'UTR,Os01g0166700
Os01g0166800|mRNA|AK073783|CDS+3'UTR,Os01g0166800
Os01g0166800|mRNA|AK099378|CDS+3'UTR,Os01g0166800
Os01g0167100|mRNA|AK063153|CDS+3'UTR,Os01g0167100
Os01g0167100|mRNA|AK072599|CDS+3'UTR,Os01g0167100
Os01g0167400|mRNA|AB051107|CDS+3'UTR,Os01g0167400
Os01g0167400|mRNA|AK120073|CDS+3'UTR,Os01g0167400
Os01g0167500|mRNA|AK062253|CDS+3'UTR,Os01g0167500
Os01g0167500|mRNA|AK119227|CDS+3'UTR,Os01g0167500
Os01g0167700|mRNA|AK069523|CDS+3'UTR,Os01g0167700
Os01g0167800|mRNA|AK101983|CDS+3'UTR,Os01g0167800
Os01g0167900|mRNA|AK060540|CDS+3'UTR,Os01g0167900
Os01g0167900|mRNA|AK072705|CDS+3'UTR,Os01g0167900
Os01g0168000|mRNA|AK120808|CDS+3'UTR,Os01g0168000
Os01g0168100|mRNA|AK064373|CDS+3'UTR,Os01g0168100
Os01g0168100|mRNA|AK121992|CDS+3'UTR,Os01g0168100
Os01g0168200|mRNA|AK103756|CDS+3'UTR,Os01g0168200
Os01g0168300|mRNA|AK063678|CDS+3'UTR,Os01g0168300
Os01g0168400|mRNA|AK120658|CDS+3'UTR,Os01g0168400
Os01g0168500|mRNA|AK072657|CDS+3'UTR,Os01g0168500
Os01g0168600|COMBINER_EST|CI353896|6,Os01g0168600
Os01g0168800|COMBINER_EST|CI140856|6,Os01g0168800
Os01g0169400|mRNA|AK105527|CDS+3'UTR,Os01g0169400
Os01g0169500|mRNA|AK120051|CDS+3'UTR,Os01g0169500
Os01g0169500|mRNA|AK121259|CDS+3'UTR,Os01g0169500
Os01g0169800|mRNA|AK061054|CDS+3'UTR,Os01g0169800
Os01g0169900|mRNA|AK121293|CDS+3'UTR,Os01g0169900
Os01g0170000|mRNA|AK061224|CDS+3'UTR,Os01g0170000
Os01g0170100|COMBINER_EST|Os01g0170100|8,Os01g0170100
Os01g0170300|COMBINER_EST|CI435060|0,Os01g0170300
Os01g0170400|COMBINER_EST|Os01g0170400|8,Os01g0170400
Os01g0170500|mRNA|AK106837|CDS+3'UTR,Os01g0170500
Os01g0170600|mRNA|AK067202|CDS+3'UTR,Os01g0170600
Os01g0170600|mRNA|AK073628|CDS+3'UTR,Os01g0170600
Os01g0170700|mRNA|AK101269|CDS+3'UTR,Os01g0170700
Os01g0170800|mRNA|AK101200|CDS+3'UTR,Os01g0170800
Os01g0170900|mRNA|AK111084|CDS+3'UTR,Os01g0170900
Os01g0171000|mRNA|AK060282|CDS+3'UTR,Os01g0171000
Os01g0171000|mRNA|AK100017|CDS+3'UTR,Os01g0171000
Os01g0171200|mRNA|AK107515|CDS+3'UTR,Os01g0171200
Os01g0171200|mRNA|AK109475|CDS+3'UTR,Os01g0171200
Os01g0171800|mRNA|AK067987|CDS+3'UTR,Os01g0171800
Os01g0172000|mRNA|AK068405|CDS+3'UTR,Os01g0172000
Os01g0172100|mRNA|AK060343|CDS+3'UTR,Os01g0172100
Os01g0172200|mRNA|AK100326|CDS+3'UTR,Os01g0172200
Os01g0172300|mRNA|AK106113|CDS+3'UTR,Os01g0172300
Os01g0172400|mRNA|AK061865|CDS+3'UTR,Os01g0172400
Os01g0172400|mRNA|AK065102|CDS+3'UTR,Os01g0172400
Os01g0172400|mRNA|AK066556|5'UTR+CDS,Os01g0172400
Os01g0172400|mRNA|AK100365|5'UTR+CDS,Os01g0172400
Os01g0172400|mRNA|AK119523|CDS+3'UTR,Os01g0172400
Os01g0172400|mRNA|D73411|CDS+3'UTR,Os01g0172400
Os01g0172500|COMBINER|CI364236|6,Os01g0172500
Os01g0172600|mRNA|AK058554|CDS+3'UTR,Os01g0172600
Os01g0172800|mRNA|AK067273|CDS+3'UTR,Os01g0172800
Os01g0173000|COMBINER_EST|CI284943|6,Os01g0173000
Os01g0173100|mRNA|AK121114|CDS+3'UTR,Os01g0173100
Os01g0173400|COMBINER|CI039135|6,Os01g0173400
Os01g0173600|COMBINER_EST|Os01g0173600|8,Os01g0173600
Os01g0173900|mRNA|AK121690|CDS+3'UTR,Os01g0173900
Os01g0174000|COMBINER_EST|Os01g0174000|8,Os01g0174000
Os01g0174100|mRNA|AK120465|CDS+3'UTR,Os01g0174100
Os01g0174200|mRNA|AK121228|CDS+3'UTR,Os01g0174200
Os01g0174300|mRNA|AK071324|CDS+3'UTR,Os01g0174300
Os01g0174300|mRNA|AK104306|CDS+3'UTR,Os01g0174300
Os01g0174400|COMBINER|CI479634|x,Os01g0174400
Os01g0174500|mRNA|AK070484|CDS+3'UTR,Os01g0174500
Os01g0174500|mRNA|AK104673|CDS+3'UTR,Os01g0174500
Os01g0174600|mRNA|AK107662|CDS+3'UTR,Os01g0174600
Os01g0174700|mRNA|AK062282|CDS+3'UTR,Os01g0174700
Os01g0174700|mRNA|AK073313|CDS+3'UTR,Os01g0174700
Os01g0174700|mRNA|AK101660|CDS+3'UTR,Os01g0174700
Os01g0174900|mRNA|AK060966|CDS+3'UTR,Os01g0174900
Os01g0174900|mRNA|AK104777|CDS+3'UTR,Os01g0174900
Os01g0175000|mRNA|AK061797|CDS+3'UTR,Os01g0175000
Os01g0175000|mRNA|AK101698|CDS+3'UTR,Os01g0175000
Os01g0175000|mRNA|AK106131|CDS+3'UTR,Os01g0175000
Os01g0175100|mRNA|AK071289|CDS+3'UTR,Os01g0175100
Os01g0175200|COMBINER_EST|CI245317|6,Os01g0175200
Os01g0175300|COMBINER_EST|Os01g0175300|8,Os01g0175300
Os01g0175400|mRNA|AK102191|CDS+3'UTR,Os01g0175400
Os01g0175500|mRNA|AK073316|CDS+3'UTR,Os01g0175500
Os01g0175500|mRNA|AK121275|CDS+3'UTR,Os01g0175500
Os01g0175600|mRNA|AK072421|CDS+3'UTR,Os01g0175600
Os01g0175700|COMBINER_EST|Os01g0175700|8,Os01g0175700
Os01g0175900|COMBINER_EST|Os01g0175900|8,Os01g0175900
Os01g0176000|mRNA|AK103303|CDS+3'UTR,Os01g0176000
Os01g0176100|COMBINER_EST|Os01g0176100|8,Os01g0176100
Os01g0176200|mRNA|AK064351|CDS+3'UTR,Os01g0176200
Os01g0176200|mRNA|AK102335|CDS+3'UTR,Os01g0176200
Os01g0176200|mRNA|AY625694|CDS+3'UTR,Os01g0176200
Os01g0176300|COMBINER_EST|Os01g0176300|8,Os01g0176300
Os01g0176400|mRNA|AK111327|CDS+3'UTR,Os01g0176400
Os01g0176500|mRNA|AK064369|CDS+3'UTR,Os01g0176500
Os01g0176500|mRNA|AK102552|CDS+3'UTR,Os01g0176500
Os01g0176700|mRNA|AK109808|CDS+3'UTR,Os01g0176700
Os01g0176800|COMBINER|CI552632|1,Os01g0176800
Os01g0176800|COMBINER|CI553687|x,Os01g0176800
Os01g0177100|mRNA|AK072687|CDS+3'UTR,Os01g0177100
Os01g0177100|mRNA|AK122062|CDS+3'UTR,Os01g0177100
Os01g0177200|mRNA|AK103230|CDS+3'UTR,Os01g0177200
Os01g0177400|mRNA|AB056517|CDS,Os01g0177400
Os01g0177400|mRNA|AB056518|CDS,Os01g0177400
Os01g0177400|mRNA|AB056519|CDS,Os01g0177400
Os01g0177900|mRNA|AK058355|CDS+3'UTR,Os01g0177900
Os01g0177900|mRNA|AK061474|CDS+3'UTR,Os01g0177900
Os01g0178000|mRNA|AK067702|CDS+3'UTR,Os01g0178000
Os01g0178000|mRNA|AK120458|CDS+3'UTR,Os01g0178000
Os01g0178100|mRNA|AK122048|CDS+3'UTR,Os01g0178100
Os01g0178200|COMBINER_EST|CI556189|6,Os01g0178200
Os01g0178300|mRNA|AK062450|UTR,Os01g0178300
Os01g0178400|mRNA|AK108850|CDS+3'UTR,Os01g0178400
Os01g0178500|mRNA|AK060091|CDS+3'UTR,Os01g0178500
Os01g0178500|mRNA|AK069242|CDS+3'UTR,Os01g0178500
Os01g0178500|mRNA|AK100800|CDS+3'UTR,Os01g0178500
Os01g0178500|mRNA|AK109373|CDS+3'UTR,Os01g0178500
Os01g0178600|COMBINER_EST|Os01g0178600|8,Os01g0178600
Os01g0178700|mRNA|AK103147|CDS+3'UTR,Os01g0178700
Os01g0178900|mRNA|AK110770|CDS+3'UTR,Os01g0178900
Os01g0179000|COMBINER_EST|CI071220|0,Os01g0179000
Os01g0179200|mRNA|AK106425|CDS+3'UTR,Os01g0179200
Os01g0179300|mRNA|AB118015|5'UTR+CDS,Os01g0179300
Os01g0179300|mRNA|AK062062|CDS+3'UTR,Os01g0179300
Os01g0179300|mRNA|AK066179|CDS+3'UTR,Os01g0179300
Os01g0179400|mRNA|AK063507|CDS+3'UTR,Os01g0179400
Os01g0179500|mRNA|AK105394|CDS+3'UTR,Os01g0179500
Os01g0179600|COMBINER_EST|CI041005|0,Os01g0179600
Os01g0179700|mRNA|AK059888|CDS+3'UTR,Os01g0179700
Os01g0179700|mRNA|AK069903|CDS+3'UTR,Os01g0179700
Os01g0179800|mRNA|AK069734|CDS+3'UTR,Os01g0179800
Os01g0180000|mRNA|AK103199|CDS+3'UTR,Os01g0180000
Os01g0180200|COMBINER_EST|CI312875|6,Os01g0180200
Os01g0180300|mRNA|AK061954|CDS+3'UTR,Os01g0180300
Os01g0180300|mRNA|AK120377|CDS+3'UTR,Os01g0180300
Os01g0180400|mRNA|AK108226|CDS+3'UTR,Os01g0180400
Os01g0180600|mRNA|AK122068|CDS+3'UTR,Os01g0180600
Os01g0180700|COMBINER_EST|CI408886|1,Os01g0180700
Os01g0180800|mRNA|AK059244|5'UTR+CDS,Os01g0180800
Os01g0180800|mRNA|AK061691|CDS+3'UTR,Os01g0180800
Os01g0180800|mRNA|AK100676|CDS+3'UTR,Os01g0180800
Os01g0180900|COMBINER|CI489379|6,Os01g0180900
Os01g0181000|COMBINER_EST|CI058621|6,Os01g0181000
Os01g0181100|COMBINER_EST|Os01g0181100|8,Os01g0181100
Os01g0181200|COMBINER_EST|Os01g0181200|8,Os01g0181200
Os01g0181300|COMBINER_EST|Os01g0181300|8,Os01g0181300
Os01g0182100|mRNA|AK066557|CDS+3'UTR,Os01g0182100
Os01g0182200|mRNA|AK069381|CDS+3'UTR,Os01g0182200
Os01g0182200|mRNA|AK106173|CDS+3'UTR,Os01g0182200
Os01g0182200|mRNA|AK106185|CDS+3'UTR,Os01g0182200
Os01g0182200|mRNA|AK109424|CDS+3'UTR,Os01g0182200
Os01g0182300|mRNA|AK062827|CDS+3'UTR,Os01g0182300
Os01g0182400|mRNA|AK070335|CDS+3'UTR,Os01g0182400
Os01g0182500|COMBINER_EST|Os01g0182500|8,Os01g0182500
Os01g0182600|mRNA|AJ133787|CDS+3'UTR,Os01g0182600
Os01g0182600|mRNA|AK067038|CDS+3'UTR,Os01g0182600
Os01g0182600|mRNA|AK072166|CDS+3'UTR,Os01g0182600
Os01g0182600|mRNA|AK100147|5'UTR+CDS,Os01g0182600
Os01g0182700|mRNA|AK108755|CDS+3'UTR,Os01g0182700
Os01g0182700|mRNA|AY341853|CDS+3'UTR,Os01g0182700
Os01g0182900|mRNA|AK061255|CDS+3'UTR,Os01g0182900
Os01g0183000|COMBINER_EST|CI138650|6,Os01g0183000
Os01g0183100|mRNA|AK111760|CDS+3'UTR,Os01g0183100
Os01g0183300|mRNA|AK110423|CDS+3'UTR,Os01g0183300
Os01g0183400|COMBINER_EST|Os01g0183400|8,Os01g0183400
Os01g0183500|COMBINER_EST|CI221195|6,Os01g0183500
Os01g0183600|mRNA|AK110852|CDS+3'UTR,Os01g0183600
Os01g0183700|COMBINER|CI141568|6,Os01g0183700
Os01g0183800|mRNA|AK106385|CDS+3'UTR,Os01g0183800
Os01g0184000|mRNA|AK071130|CDS+3'UTR,Os01g0184000
Os01g0184000|mRNA|AK100604|CDS+3'UTR,Os01g0184000
Os01g0184100|mRNA|AK071240|CDS+3'UTR,Os01g0184100
Os01g0184200|mRNA|AK120391|CDS+3'UTR,Os01g0184200
Os01g0184300|mRNA|AK065985|CDS+3'UTR,Os01g0184300
Os01g0184500|mRNA|AK060699|CDS+3'UTR,Os01g0184500
Os01g0184700|mRNA|AK061353|CDS+3'UTR,Os01g0184700
Os01g0184800|mRNA|AK073377|CDS+3'UTR,Os01g0184800
Os01g0184800|mRNA|AK102544|CDS+3'UTR,Os01g0184800
Os01g0184900|mRNA|AB117991|CDS+3'UTR,Os01g0184900
Os01g0184900|mRNA|AF503585|CDS+3'UTR,Os01g0184900
Os01g0184900|mRNA|AK066832|CDS+3'UTR,Os01g0184900
Os01g0184900|mRNA|AK068959|CDS+3'UTR,Os01g0184900
Os01g0185200|mRNA|AK062984|5'UTR+CDS,Os01g0185200
Os01g0185200|mRNA|AK065125|CDS+3'UTR,Os01g0185200
Os01g0185200|mRNA|AK105222|5'UTR+CDS,Os01g0185200
Os01g0185200|mRNA|AK111284|CDS+3'UTR,Os01g0185200
Os01g0185300|mRNA|AK061343|CDS+3'UTR,Os01g0185300
Os01g0185300|mRNA|AK065131|CDS+3'UTR,Os01g0185300
Os01g0185300|mRNA|AK098922|CDS+3'UTR,Os01g0185300
Os01g0185300|mRNA|AK104360|CDS+3'UTR,Os01g0185300
Os01g0185300|mRNA|AK107836|CDS+3'UTR,Os01g0185300
Os01g0185300|mRNA|AK110554|CDS+3'UTR,Os01g0185300
Os01g0185400|mRNA|AK112064|CDS+3'UTR,Os01g0185400
Os01g0185500|COMBINER_EST|CI449985|2,Os01g0185500
Os01g0185900|COMBINER_EST|CI189510|6,Os01g0185900
Os01g0186000|mRNA|AK109578|CDS+3'UTR,Os01g0186000
Os01g0186000|mRNA|AY341854|CDS+3'UTR,Os01g0186000
Os01g0186200|mRNA|AK109372|CDS+3'UTR,Os01g0186200
Os01g0186200|mRNA|AK111679|CDS+3'UTR,Os01g0186200
Os01g0186600|mRNA|AK108138|CDS+3'UTR,Os01g0186600
Os01g0186700|mRNA|AK121977|CDS+3'UTR,Os01g0186700
Os01g0186800|COMBINER|CI132078|6,Os01g0186800
Os01g0186900|mRNA|AK105323|CDS+3'UTR,Os01g0186900
Os01g0186900|mRNA|AK105331|CDS+3'UTR,Os01g0186900
Os01g0186900|mRNA|AK106168|CDS+3'UTR,Os01g0186900
Os01g0187000|mRNA|AK064094|CDS+3'UTR,Os01g0187000
Os01g0187200|mRNA|AK110797|CDS+3'UTR,Os01g0187200
Os01g0187300|mRNA|AK064460|UTR,Os01g0187300
Os01g0187400|mRNA|AK099852|CDS+3'UTR,Os01g0187400
Os01g0187500|mRNA|AK111592|CDS+3'UTR,Os01g0187500
Os01g0187600|mRNA|AK109624|CDS+3'UTR,Os01g0187600
Os01g0187700|mRNA|AK101445|CDS+3'UTR,Os01g0187700
Os01g0187900|mRNA|AK071611|CDS+3'UTR,Os01g0187900
Os01g0188000|COMBINER|Os01g0188000|CDS,Os01g0188000
Os01g0188100|COMBINER_EST|CI557860|0,Os01g0188100
Os01g0188200|mRNA|AK106248|5'UTR+CDS,Os01g0188200
